user_id,movie_title,weight
letterboxd-mariohervas-2026-03-04-17-51-utc,harakiri,0.157152
letterboxd-mariohervas-2026-03-04-17-51-utc,dancer in the dark,0.157152
letterboxd-mariohervas-2026-03-04-17-51-utc,i hired a contract killer,0.118512
letterboxd-mariohervas-2026-03-04-17-51-utc,the coffee table,0.122473
letterboxd-mariohervas-2026-03-04-17-51-utc,kinds of kindness,0.122473
letterboxd-mariohervas-2026-03-04-17-51-utc,nina,0.020468
letterboxd-mariohervas-2026-03-04-17-51-utc,le samouraï,0.14367
letterboxd-mariohervas-2026-03-04-17-51-utc,gummo,0.14367
letterboxd-mariohervas-2026-03-04-17-51-utc,julien donkey-boy,0.103185
letterboxd-mariohervas-2026-03-04-17-51-utc,the human condition i: no greater love,0.165096
letterboxd-mariohervas-2026-03-04-17-51-utc,the human condition ii: road to eternity,0.166004
letterboxd-mariohervas-2026-03-04-17-51-utc,speak no evil,0.146452
letterboxd-mariohervas-2026-03-04-17-51-utc,beetlejuice,0.125875
letterboxd-mariohervas-2026-03-04-17-51-utc,beetlejuice beetlejuice,0.125875
letterboxd-mariohervas-2026-03-04-17-51-utc,cure,0.104895
letterboxd-mariohervas-2026-03-04-17-51-utc,the messiah,0.19037
letterboxd-mariohervas-2026-03-04-17-51-utc,the teachers' lounge,0.127611
letterboxd-mariohervas-2026-03-04-17-51-utc,jumanji: the next level,0.063805
letterboxd-mariohervas-2026-03-04-17-51-utc,spree,0.127611
letterboxd-mariohervas-2026-03-04-17-51-utc,feels good man,0.148879
letterboxd-mariohervas-2026-03-04-17-51-utc,bad boys for life,0.085074
letterboxd-mariohervas-2026-03-04-17-51-utc,the texas chain saw massacre,0.170148
letterboxd-mariohervas-2026-03-04-17-51-utc,the social dilemma,0.063805
letterboxd-mariohervas-2026-03-04-17-51-utc,symbiopsychotaxiplasm: take one,0.127611
letterboxd-mariohervas-2026-03-04-17-51-utc,the shawshank redemption,0.170148
letterboxd-mariohervas-2026-03-04-17-51-utc,richard jewell,0.127611
letterboxd-mariohervas-2026-03-04-17-51-utc,the skin i live in,0.191416
letterboxd-mariohervas-2026-03-04-17-51-utc,possessor,0.127611
letterboxd-mariohervas-2026-03-04-17-51-utc,videodrome,0.127611
letterboxd-mariohervas-2026-03-04-17-51-utc,citizen kane,0.127611
letterboxd-mariohervas-2026-03-04-17-51-utc,transformers one,0.170614
letterboxd-mariohervas-2026-03-04-17-51-utc,transformers,0.128312
letterboxd-mariohervas-2026-03-04-17-51-utc,twin peaks: the return,0.21621
letterboxd-mariohervas-2026-03-04-17-51-utc,megalopolis,0.196195
letterboxd-mariohervas-2026-03-04-17-51-utc,late night with the devil,0.131155
letterboxd-mariohervas-2026-03-04-17-51-utc,the whale,0.1326
letterboxd-mariohervas-2026-03-04-17-51-utc,trouble,0.088643
letterboxd-mariohervas-2026-03-04-17-51-utc,joker: folie à deux,0.044443
letterboxd-mariohervas-2026-03-04-17-51-utc,the boy and the heron,0.155977
letterboxd-mariohervas-2026-03-04-17-51-utc,vertigo,0.157265
letterboxd-mariohervas-2026-03-04-17-51-utc,timecrimes,0.180224
letterboxd-mariohervas-2026-03-04-17-51-utc,the substance,0.180718
letterboxd-mariohervas-2026-03-04-17-51-utc,the human condition iii: a soldier's prayer,0.181214
letterboxd-mariohervas-2026-03-04-17-51-utc,the killing of a sacred deer,0.204425
letterboxd-mariohervas-2026-03-04-17-51-utc,nimic,0.158998
letterboxd-mariohervas-2026-03-04-17-51-utc,black and blue,0.045428
letterboxd-mariohervas-2026-03-04-17-51-utc,minari,0.136284
